metric,value,step
loss,0.060474954545497894,206131.0
loss,0.06597477197647095,206132.0
loss,0.05928461253643036,206133.0
loss,0.06729236245155334,206134.0
loss,0.07583218067884445,206135.0
loss,0.0631028264760971,206136.0
loss,0.0695233941078186,206137.0
loss,0.07368165999650955,206138.0
loss,0.07343746721744537,206139.0
loss,0.06863099336624146,206140.0
loss,0.07188145816326141,206141.0
loss,0.06207547336816788,206142.0
loss,0.051554013043642044,206143.0
loss,0.08418741822242737,206144.0
loss,0.06921268254518509,206145.0
loss,0.06709893047809601,206146.0
loss,0.07008582353591919,206147.0
loss,0.06555364280939102,206148.0
loss,0.07198203355073929,206149.0
loss,0.07919389009475708,206150.0
loss,0.06841342151165009,206151.0
loss,0.08540311455726624,206152.0
loss,0.07175258547067642,206153.0
loss,0.058149393647909164,206154.0
loss,0.0628683865070343,206155.0
loss,0.07225319743156433,206156.0
loss,0.07367396354675293,206157.0
loss,0.06698005646467209,206158.0
loss,0.060439229011535645,206159.0
loss,0.07570294290781021,206160.0
loss,0.06492898613214493,206161.0
loss,0.054791487753391266,206162.0
loss,0.07217791676521301,206163.0
loss,0.07000279426574707,206164.0
loss,0.058228444308042526,206165.0
loss,0.060738805681467056,206166.0
loss,0.07207337021827698,206167.0
loss,0.07232128828763962,206168.0
loss,0.07046451419591904,206169.0
loss,0.06951314210891724,206170.0
loss,0.06551321595907211,206171.0
loss,0.07843104749917984,206172.0
loss,0.06866215914487839,206173.0
loss,0.0642424151301384,206174.0
loss,0.04102586582303047,206175.0
loss,0.07109829783439636,206176.0
loss,0.060089532285928726,206177.0
loss,0.06079304963350296,206178.0
loss,0.06092432886362076,206179.0
loss,0.06540237367153168,206180.0
loss,0.05796245485544205,206181.0
loss,0.062343522906303406,206182.0
loss,0.07306796312332153,206183.0
loss,0.07210028171539307,206184.0
loss,0.059806376695632935,206185.0
loss,0.053887296468019485,206186.0
loss,0.058448582887649536,206187.0
loss,0.06650637090206146,206188.0
loss,0.06384116411209106,206189.0
loss,0.05809902399778366,206190.0
loss,0.0582379586994648,206191.0
loss,0.06668828427791595,206192.0
loss,0.06108415126800537,206193.0
loss,0.049790479242801666,206194.0
loss,0.05419819802045822,206195.0
loss,0.0682758018374443,206196.0
loss,0.060801614075899124,206197.0
loss,0.05758197233080864,206198.0
loss,0.057337213307619095,206199.0
loss,0.06891897320747375,206200.0
loss,0.06567899882793427,206201.0
loss,0.062224410474300385,206202.0
loss,0.06538065522909164,206203.0
loss,0.06261458247900009,206204.0
loss,0.055197685956954956,206205.0
loss,0.05468153953552246,206206.0
loss,0.03810304403305054,206207.0
loss,0.059059612452983856,206208.0
loss,0.0535859614610672,206209.0
loss,0.05195312947034836,206210.0
loss,0.05295196920633316,206211.0
loss,0.053704872727394104,206212.0
loss,0.056831225752830505,206213.0
loss,0.06062164902687073,206214.0
loss,0.05302288755774498,206215.0
loss,0.06693702936172485,206216.0
loss,0.05531873553991318,206217.0
loss,0.04912248253822327,206218.0
loss,0.05624540150165558,206219.0
loss,0.050975002348423004,206220.0
loss,0.058147840201854706,206221.0
loss,0.05123308673501015,206222.0
loss,0.05313223600387573,206223.0
loss,0.05874122679233551,206224.0
loss,0.059862229973077774,206225.0
loss,0.04850016534328461,206226.0
loss,0.06035817414522171,206227.0
loss,0.06761649250984192,206228.0
loss,0.055257268249988556,206229.0
loss,0.06568677723407745,206230.0
loss,0.07376877963542938,206231.0
loss,0.06200563907623291,206232.0
loss,0.062029462307691574,206233.0
loss,0.07350704073905945,206234.0
loss,0.07159604132175446,206235.0
loss,0.06505095958709717,206236.0
loss,0.06946694850921631,206237.0
loss,0.06719206273555756,206238.0
loss,0.034443099051713943,206239.0
loss,0.07006515562534332,206240.0
loss,0.07480980455875397,206241.0
loss,0.07718618214130402,206242.0
loss,0.0640803873538971,206243.0
loss,0.082007497549057,206244.0
loss,0.08163292706012726,206245.0
loss,0.07595321536064148,206246.0
loss,0.06922467797994614,206247.0
loss,0.07637163996696472,206248.0
loss,0.07194351404905319,206249.0
loss,0.06894990056753159,206250.0
loss,0.0686446949839592,206251.0
loss,0.0632261335849762,206252.0
loss,0.06638085097074509,206253.0
loss,0.05332493036985397,206254.0
loss,0.05885925889015198,206255.0
loss,0.06462951004505157,206256.0
loss,0.06388284265995026,206257.0
loss,0.05102536082267761,206258.0
loss,0.061006270349025726,206259.0
loss,0.07236059010028839,206260.0
loss,0.06529475748538971,206261.0
loss,0.06340204924345016,206262.0
loss,0.06397749483585358,206263.0
loss,0.05423467606306076,206264.0
loss,0.059496209025382996,206265.0
loss,0.06328865885734558,206266.0
loss,0.06898684799671173,206267.0
loss,0.060676172375679016,206268.0
loss,0.05130201578140259,206269.0
loss,0.05888253450393677,206270.0
loss,0.05801050364971161,206271.0
loss,0.07250971347093582,206272.0
loss,0.06291812658309937,206273.0
loss,0.06412588804960251,206274.0
loss,0.06537534296512604,206275.0
loss,0.07552072405815125,206276.0
loss,0.06805568933486938,206277.0
loss,0.06346335262060165,206278.0
loss,0.06305959820747375,206279.0
loss,0.07419758290052414,206280.0
loss,0.07193410396575928,206281.0
loss,0.06051357090473175,206282.0
loss,0.06613142043352127,206283.0
loss,0.06820300966501236,206284.0
loss,0.06575709581375122,206285.0
loss,0.0667029470205307,206286.0
loss,0.06738026440143585,206287.0
loss,0.07472243905067444,206288.0
loss,0.06860978901386261,206289.0
loss,0.05176391825079918,206290.0
loss,0.060074031352996826,206291.0
loss,0.06665990501642227,206292.0
loss,0.0530320480465889,206293.0
loss,0.06169162690639496,206294.0
loss,0.05816859006881714,206295.0
loss,0.05680228769779205,206296.0
loss,0.05396426469087601,206297.0
loss,0.05610594153404236,206298.0
loss,0.06702034175395966,206299.0
loss,0.0625075176358223,206300.0
loss,0.061780110001564026,206301.0
loss,0.055682964622974396,206302.0
loss,0.03898053616285324,206303.0
loss,0.06910447031259537,206304.0
loss,0.05503185838460922,206305.0
loss,0.06412471830844879,206306.0
loss,0.07449905574321747,206307.0
loss,0.05947374552488327,206308.0
loss,0.06984449923038483,206309.0
loss,0.06449653953313828,206310.0
loss,0.05830785632133484,206311.0
loss,0.06760407239198685,206312.0
loss,0.05544470250606537,206313.0
loss,0.050196573138237,206314.0
loss,0.06129837408661842,206315.0
loss,0.05941767245531082,206316.0
loss,0.06290405243635178,206317.0
loss,0.05280371010303497,206318.0
loss,0.05295200273394585,206319.0
loss,0.06667183339595795,206320.0
loss,0.06464900076389313,206321.0
loss,0.05028032511472702,206322.0
loss,0.06141595542430878,206323.0
loss,0.06939473003149033,206324.0
loss,0.06095980852842331,206325.0
loss,0.060482025146484375,206326.0
loss,0.0656655952334404,206327.0
loss,0.0638800635933876,206328.0
loss,0.06445445120334625,206329.0
loss,0.060996294021606445,206330.0
loss,0.06288273632526398,206331.0
loss,0.05989126116037369,206332.0
loss,0.060472965240478516,206333.0
loss,0.05182158201932907,206334.0
loss,0.034189559519290924,206335.0
loss,0.05876356363296509,206336.0
loss,0.05949971079826355,206337.0
loss,0.05912529677152634,206338.0
loss,0.06516359746456146,206339.0
loss,0.05460142716765404,206340.0
loss,0.0587388351559639,206341.0
loss,0.05935613811016083,206342.0
loss,0.0662897378206253,206343.0
loss,0.06460250169038773,206344.0
loss,0.055655721575021744,206345.0
loss,0.055179156363010406,206346.0
loss,0.06610317528247833,206347.0
loss,0.06486818194389343,206348.0
loss,0.059882793575525284,206349.0
loss,0.054556556046009064,206350.0
loss,0.05942767858505249,206351.0
loss,0.0686923936009407,206352.0
loss,0.06088258698582649,206353.0
loss,0.049421362578868866,206354.0
loss,0.0643463134765625,206355.0
loss,0.07479874044656754,206356.0
loss,0.05761311948299408,206357.0
loss,0.06304576992988586,206358.0
loss,0.06636734306812286,206359.0
loss,0.05674467608332634,206360.0
loss,0.06154898181557655,206361.0
loss,0.06203041970729828,206362.0
loss,0.06531466543674469,206363.0
loss,0.057133302092552185,206364.0
loss,0.049654778093099594,206365.0
loss,0.04967869445681572,206366.0
loss,0.04252248629927635,206367.0
loss,0.073478102684021,206368.0
loss,0.0627610981464386,206369.0
loss,0.06189645826816559,206370.0
loss,0.0659223347902298,206371.0
loss,0.0680757686495781,206372.0
loss,0.06129135191440582,206373.0
loss,0.0666435956954956,206374.0
loss,0.06609513610601425,206375.0
loss,0.08261491358280182,206376.0
loss,0.08062601089477539,206377.0
loss,0.061529822647571564,206378.0
loss,0.062286149710416794,206379.0
loss,0.07114182412624359,206380.0
loss,0.06465167552232742,206381.0
loss,0.05718306452035904,206382.0
loss,0.061049751937389374,206383.0
loss,0.06640417873859406,206384.0
loss,0.05880375951528549,206385.0
loss,0.06318902224302292,206386.0
loss,0.05966472625732422,206387.0
loss,0.07519478350877762,206388.0
loss,0.053523145616054535,206389.0
loss,0.06254218518733978,206390.0
loss,0.06782717257738113,206391.0
loss,0.06265704333782196,206392.0
loss,0.05540495365858078,206393.0
loss,0.06535153836011887,206394.0
loss,0.06675100326538086,206395.0
loss,0.05855192244052887,206396.0
loss,0.05696782097220421,206397.0
loss,0.05834473296999931,206398.0
loss,0.04822618514299393,206399.0
loss,0.06834903359413147,206400.0
loss,0.07265753298997879,206401.0
loss,0.0622546412050724,206402.0
loss,0.06487672030925751,206403.0
loss,0.06769700348377228,206404.0
loss,0.058474503457546234,206405.0
loss,0.05892665684223175,206406.0
loss,0.05055041238665581,206407.0
loss,0.0676274523139,206408.0
loss,0.06419424712657928,206409.0
loss,0.057097554206848145,206410.0
loss,0.06309595704078674,206411.0
loss,0.06785961985588074,206412.0
loss,0.06577429175376892,206413.0
loss,0.06216447800397873,206414.0
loss,0.05760594829916954,206415.0
loss,0.06651058793067932,206416.0
loss,0.06277422606945038,206417.0
loss,0.061898089945316315,206418.0
loss,0.06698969006538391,206419.0
loss,0.07030930370092392,206420.0
loss,0.06096113845705986,206421.0
loss,0.06030268222093582,206422.0
loss,0.0635492205619812,206423.0
loss,0.0613071508705616,206424.0
loss,0.07204685360193253,206425.0
loss,0.061969660222530365,206426.0
loss,0.07412087172269821,206427.0
loss,0.06696616113185883,206428.0
loss,0.05919189751148224,206429.0
loss,0.05848492681980133,206430.0
loss,0.04852687567472458,206431.0
loss,0.067286416888237,206432.0
loss,0.06229100376367569,206433.0
loss,0.06431538611650467,206434.0
loss,0.06038733571767807,206435.0
loss,0.05871196836233139,206436.0
loss,0.061453692615032196,206437.0
loss,0.07252582162618637,206438.0
loss,0.057049814611673355,206439.0
loss,0.06725652515888214,206440.0
loss,0.06281296163797379,206441.0
loss,0.057163387537002563,206442.0
loss,0.06488621234893799,206443.0
loss,0.05956483632326126,206444.0
loss,0.06854484975337982,206445.0
loss,0.0586293563246727,206446.0
loss,0.048571377992630005,206447.0
loss,0.06404320895671844,206448.0
loss,0.061994537711143494,206449.0
loss,0.05520840734243393,206450.0
loss,0.0538470484316349,206451.0
loss,0.06376996636390686,206452.0
loss,0.060618046671152115,206453.0
loss,0.06387031078338623,206454.0
loss,0.059848811477422714,206455.0
loss,0.06672394275665283,206456.0
loss,0.05921143293380737,206457.0
loss,0.06636194884777069,206458.0
loss,0.05967424437403679,206459.0
loss,0.06597298383712769,206460.0
loss,0.05763678252696991,206461.0
loss,0.05360043793916702,206462.0
loss,0.04350988566875458,206463.0
loss,0.06551612168550491,206464.0
loss,0.06324842572212219,206465.0
loss,0.06427401304244995,206466.0
loss,0.0638493001461029,206467.0
loss,0.06255735456943512,206468.0
loss,0.059159278869628906,206469.0
loss,0.056612126529216766,206470.0
loss,0.05739842355251312,206471.0
loss,0.07144680619239807,206472.0
loss,0.061381712555885315,206473.0
loss,0.05327405408024788,206474.0
loss,0.06285154819488525,206475.0
loss,0.06122555211186409,206476.0
loss,0.06909584254026413,206477.0
loss,0.05906832963228226,206478.0
loss,0.05349055677652359,206479.0
loss,0.06787404417991638,206480.0
loss,0.061194878071546555,206481.0
loss,0.05995573848485947,206482.0
loss,0.05592498928308487,206483.0
loss,0.06991752982139587,206484.0
loss,0.060030799359083176,206485.0
loss,0.05711841583251953,206486.0
loss,0.062422871589660645,206487.0
loss,0.059574197977781296,206488.0
loss,0.05882309377193451,206489.0
loss,0.06238654628396034,206490.0
loss,0.06118690222501755,206491.0
loss,0.06359037756919861,206492.0
loss,0.0594019815325737,206493.0
loss,0.04965292289853096,206494.0
loss,0.05088835582137108,206495.0
loss,0.06182778626680374,206496.0
loss,0.06063922867178917,206497.0
loss,0.05753352493047714,206498.0
loss,0.06293231248855591,206499.0
loss,0.06282137334346771,206500.0
loss,0.06760916113853455,206501.0
loss,0.06904856860637665,206502.0
loss,0.0585511177778244,206503.0
loss,0.0746951699256897,206504.0
loss,0.07077407836914062,206505.0
loss,0.059440530836582184,206506.0
loss,0.06661583483219147,206507.0
loss,0.06618477404117584,206508.0
loss,0.07111919671297073,206509.0
loss,0.06351913511753082,206510.0
loss,0.06200888752937317,206511.0
loss,0.06666531413793564,206512.0
loss,0.08515430986881256,206513.0
loss,0.06840923428535461,206514.0
loss,0.061703234910964966,206515.0
loss,0.08192476630210876,206516.0
loss,0.0805380567908287,206517.0
loss,0.07681310921907425,206518.0
loss,0.07171681523323059,206519.0
loss,0.06790795922279358,206520.0
loss,0.06753329932689667,206521.0
loss,0.07776685804128647,206522.0
loss,0.07251163572072983,206523.0
loss,0.06467019021511078,206524.0
loss,0.06944341957569122,206525.0
loss,0.06735751777887344,206526.0
loss,0.04294275492429733,206527.0
loss,0.06573290377855301,206528.0
loss,0.06584970653057098,206529.0
loss,0.06256544589996338,206530.0
loss,0.060408927500247955,206531.0
loss,0.06253792345523834,206532.0
loss,0.0635988712310791,206533.0
loss,0.07513659447431564,206534.0
loss,0.06034120172262192,206535.0
loss,0.05856051295995712,206536.0
loss,0.06489355862140656,206537.0
loss,0.06348259001970291,206538.0
loss,0.06335921585559845,206539.0
loss,0.06935502588748932,206540.0
loss,0.06555204093456268,206541.0
loss,0.05995805561542511,206542.0
loss,0.05425981059670448,206543.0
loss,0.07105664163827896,206544.0
loss,0.07414430379867554,206545.0
loss,0.06650139391422272,206546.0
loss,0.06574954837560654,206547.0
loss,0.0717383474111557,206548.0
loss,0.05468966066837311,206549.0
loss,0.0595293790102005,206550.0
loss,0.07494290173053741,206551.0
loss,0.060994118452072144,206552.0
loss,0.06106329709291458,206553.0
loss,0.06858065724372864,206554.0
loss,0.07088625431060791,206555.0
loss,0.06475352495908737,206556.0
loss,0.055008094757795334,206557.0
loss,0.059462495148181915,206558.0
loss,0.0401875376701355,206559.0
loss,0.0650210827589035,206560.0
loss,0.05103374272584915,206561.0
loss,0.05756428837776184,206562.0
loss,0.06327985227108002,206563.0
loss,0.07613125443458557,206564.0
loss,0.06683497130870819,206565.0
loss,0.07458731532096863,206566.0
loss,0.06653210520744324,206567.0
loss,0.08306357264518738,206568.0
loss,0.06498406082391739,206569.0
loss,0.05426377058029175,206570.0
loss,0.06396493315696716,206571.0
loss,0.07268525660037994,206572.0
loss,0.08941961824893951,206573.0
loss,0.05776876211166382,206574.0
loss,0.07130192965269089,206575.0
loss,0.07215539366006851,206576.0
loss,0.06732752919197083,206577.0
loss,0.07429565489292145,206578.0
loss,0.06250414997339249,206579.0
loss,0.07605017721652985,206580.0
loss,0.06242048367857933,206581.0
loss,0.06293483078479767,206582.0
loss,0.06494440138339996,206583.0
loss,0.0671767145395279,206584.0
loss,0.06623575836420059,206585.0
loss,0.07242810726165771,206586.0
loss,0.07844557613134384,206587.0
loss,0.08211154490709305,206588.0
loss,0.07523918151855469,206589.0
loss,0.06122463941574097,206590.0
loss,0.03973830118775368,206591.0
loss,0.06289030611515045,206592.0
loss,0.0636831521987915,206593.0
loss,0.06278260797262192,206594.0
loss,0.06915492564439774,206595.0
loss,0.06304341554641724,206596.0
loss,0.06450040638446808,206597.0
loss,0.07099192589521408,206598.0
loss,0.05785439908504486,206599.0
loss,0.07301829755306244,206600.0
loss,0.06534146517515182,206601.0
loss,0.06506463885307312,206602.0
loss,0.06759984791278839,206603.0
loss,0.07451996207237244,206604.0
loss,0.08150661736726761,206605.0
loss,0.07438278943300247,206606.0
loss,0.06183992326259613,206607.0
loss,0.07054256647825241,206608.0
loss,0.06608112901449203,206609.0
loss,0.05502641946077347,206610.0
loss,0.05756214261054993,206611.0
loss,0.07422113418579102,206612.0
loss,0.06775854527950287,206613.0
loss,0.07485325634479523,206614.0
loss,0.06685212254524231,206615.0
loss,0.06956825405359268,206616.0
loss,0.05993296951055527,206617.0
loss,0.06976941227912903,206618.0
loss,0.07707080245018005,206619.0
loss,0.06626465916633606,206620.0
loss,0.06340911984443665,206621.0
loss,0.07023162394762039,206622.0
loss,0.055693551898002625,206623.0
loss,0.08957395702600479,206624.0
loss,0.07852445542812347,206625.0
loss,0.07224006950855255,206626.0
loss,0.07060356438159943,206627.0
loss,0.08894681930541992,206628.0
loss,0.07166661322116852,206629.0
loss,0.06994302570819855,206630.0
loss,0.0670592412352562,206631.0
loss,0.08366625010967255,206632.0
loss,0.07976572215557098,206633.0
loss,0.076457679271698,206634.0
loss,0.07248654961585999,206635.0
loss,0.07748399674892426,206636.0
loss,0.07539638876914978,206637.0
loss,0.07006664574146271,206638.0
loss,0.06677694618701935,206639.0
loss,0.07561003416776657,206640.0
loss,0.062296248972415924,206641.0
loss,0.059603895992040634,206642.0
loss,0.06983689218759537,206643.0
loss,0.07495363801717758,206644.0
loss,0.06388242542743683,206645.0
loss,0.06459228694438934,206646.0
loss,0.08235670626163483,206647.0
loss,0.07339531183242798,206648.0
loss,0.06774116307497025,206649.0
loss,0.07936324924230576,206650.0
loss,0.07587312906980515,206651.0
loss,0.06658346205949783,206652.0
loss,0.06748273223638535,206653.0
loss,0.06598490476608276,206654.0
loss,0.04214838519692421,206655.0
loss,0.06836220622062683,206656.0
loss,0.062337037175893784,206657.0
loss,0.06619809567928314,206658.0
loss,0.06022420525550842,206659.0
loss,0.07071809470653534,206660.0
loss,0.06884079426527023,206661.0
loss,0.0665314644575119,206662.0
loss,0.06439816206693649,206663.0
loss,0.07205545902252197,206664.0
loss,0.06307987868785858,206665.0
loss,0.06280896067619324,206666.0
loss,0.06924252212047577,206667.0
loss,0.07157877087593079,206668.0
loss,0.07820123434066772,206669.0
loss,0.06146491318941116,206670.0
loss,0.06169004738330841,206671.0
loss,0.07079917937517166,206672.0
loss,0.07010917365550995,206673.0
loss,0.06293667107820511,206674.0
loss,0.06102125719189644,206675.0
loss,0.08186611533164978,206676.0
loss,0.06726893782615662,206677.0
loss,0.06933034211397171,206678.0
loss,0.06397967040538788,206679.0
loss,0.06806013733148575,206680.0
loss,0.07462151348590851,206681.0
loss,0.07571474462747574,206682.0
loss,0.07760774344205856,206683.0
loss,0.06714379787445068,206684.0
loss,0.06014147400856018,206685.0
loss,0.06273006647825241,206686.0
loss,0.046790711581707,206687.0
loss,0.0616421177983284,206688.0
loss,0.0634860098361969,206689.0
loss,0.069808229804039,206690.0
loss,0.057518430054187775,206691.0
loss,0.05621638521552086,206692.0
loss,0.062330350279808044,206693.0
loss,0.06748169660568237,206694.0
loss,0.0627746656537056,206695.0
loss,0.07637575268745422,206696.0
loss,0.05929401516914368,206697.0
loss,0.058016762137413025,206698.0
loss,0.07073712348937988,206699.0
loss,0.06673367321491241,206700.0
loss,0.07665611803531647,206701.0
loss,0.060025252401828766,206702.0
loss,0.05797721445560455,206703.0
loss,0.07394863665103912,206704.0
loss,0.06912869960069656,206705.0
loss,0.06652676314115524,206706.0
loss,0.06521572172641754,206707.0
loss,0.0696469396352768,206708.0
loss,0.06809256225824356,206709.0
loss,0.06383360922336578,206710.0
loss,0.07221754640340805,206711.0
loss,0.06889656186103821,206712.0
loss,0.06658502668142319,206713.0
loss,0.06432528793811798,206714.0
loss,0.06880375742912292,206715.0
loss,0.06904056668281555,206716.0
loss,0.06960952281951904,206717.0
loss,0.06606656312942505,206718.0
loss,0.045501284301280975,206719.0
loss,0.07210761308670044,206720.0
loss,0.07603473961353302,206721.0
loss,0.063898965716362,206722.0
loss,0.06704430282115936,206723.0
loss,0.06614746153354645,206724.0
loss,0.07371489703655243,206725.0
loss,0.07192899286746979,206726.0
loss,0.07108259201049805,206727.0
loss,0.08546373248100281,206728.0
loss,0.07799707353115082,206729.0
loss,0.07027052342891693,206730.0
loss,0.07078690826892853,206731.0
loss,0.06753169000148773,206732.0
loss,0.0674637034535408,206733.0
loss,0.05906230956315994,206734.0
loss,0.0700688511133194,206735.0
loss,0.07094442844390869,206736.0
loss,0.05958870053291321,206737.0
loss,0.06083840876817703,206738.0
loss,0.06784036010503769,206739.0
loss,0.07005812972784042,206740.0
loss,0.06121380627155304,206741.0
loss,0.06663869321346283,206742.0
loss,0.0593838095664978,206743.0
loss,0.06051010265946388,206744.0
loss,0.06262798607349396,206745.0
loss,0.06842876225709915,206746.0
loss,0.07127010077238083,206747.0
loss,0.06425490975379944,206748.0
loss,0.054203957319259644,206749.0
loss,0.058705493807792664,206750.0
loss,0.04234425723552704,206751.0
loss,0.06360770016908646,206752.0
loss,0.06075800210237503,206753.0
loss,0.059987474232912064,206754.0
loss,0.05564592033624649,206755.0
loss,0.060199640691280365,206756.0
loss,0.0621248260140419,206757.0
loss,0.0650690495967865,206758.0
loss,0.06185567378997803,206759.0
loss,0.07049115002155304,206760.0
loss,0.062126144766807556,206761.0
loss,0.05783451721072197,206762.0
loss,0.06965453922748566,206763.0
loss,0.07000355422496796,206764.0
loss,0.07265543937683105,206765.0
loss,0.05870898813009262,206766.0
loss,0.07236436009407043,206767.0
loss,0.07596869766712189,206768.0
loss,0.059642545878887177,206769.0
loss,0.053622759878635406,206770.0
loss,0.06165076047182083,206771.0
loss,0.07419517636299133,206772.0
loss,0.05413336306810379,206773.0
loss,0.06269586086273193,206774.0
loss,0.06455428153276443,206775.0
loss,0.05860890820622444,206776.0
loss,0.05699947476387024,206777.0
loss,0.0792032927274704,206778.0
loss,0.08054842054843903,206779.0
loss,0.06486500054597855,206780.0
loss,0.06269653886556625,206781.0
loss,0.07503300905227661,206782.0
loss,0.04645087197422981,206783.0
loss,0.06979884207248688,206784.0
loss,0.06582950800657272,206785.0
loss,0.06239469721913338,206786.0
loss,0.07678450644016266,206787.0
loss,0.07445360720157623,206788.0
loss,0.05981776490807533,206789.0
loss,0.06576203554868698,206790.0
loss,0.06314143538475037,206791.0
loss,0.0649789422750473,206792.0
loss,0.06212382763624191,206793.0
loss,0.06569914519786835,206794.0
loss,0.06579665839672089,206795.0
loss,0.061368297785520554,206796.0
loss,0.06571023166179657,206797.0
loss,0.06524908542633057,206798.0
loss,0.05218248441815376,206799.0
loss,0.060212671756744385,206800.0
loss,0.05809710919857025,206801.0
loss,0.05903973430395126,206802.0
loss,0.06713184714317322,206803.0
loss,0.07123984396457672,206804.0
loss,0.05824683979153633,206805.0
loss,0.05863753706216812,206806.0
loss,0.06125309318304062,206807.0
loss,0.07227228581905365,206808.0
loss,0.0543084442615509,206809.0
loss,0.05699459835886955,206810.0
loss,0.06934621930122375,206811.0
loss,0.058281272649765015,206812.0
loss,0.05813826620578766,206813.0
loss,0.05955594405531883,206814.0
loss,0.0495913028717041,206815.0
loss,0.06543512642383575,206816.0
loss,0.07072767615318298,206817.0
loss,0.06457320600748062,206818.0
loss,0.060989849269390106,206819.0
loss,0.05991397798061371,206820.0
loss,0.062230613082647324,206821.0
loss,0.0598013699054718,206822.0
loss,0.07007668912410736,206823.0
loss,0.07435283064842224,206824.0
loss,0.06596319377422333,206825.0
loss,0.056283533573150635,206826.0
loss,0.06822620332241058,206827.0
loss,0.06510359048843384,206828.0
loss,0.06255509704351425,206829.0
loss,0.056168586015701294,206830.0
loss,0.06367139518260956,206831.0
loss,0.06954412162303925,206832.0
loss,0.059263862669467926,206833.0
loss,0.05675435811281204,206834.0
loss,0.05987571179866791,206835.0
loss,0.07570100575685501,206836.0
loss,0.06500422954559326,206837.0
loss,0.0648331493139267,206838.0
loss,0.06550008058547974,206839.0
loss,0.06795105338096619,206840.0
loss,0.059444159269332886,206841.0
loss,0.068182572722435,206842.0
loss,0.07417802512645721,206843.0
loss,0.0672871321439743,206844.0
loss,0.05838495492935181,206845.0
loss,0.05925607681274414,206846.0
loss,0.036987558007240295,206847.0
loss,0.07648752629756927,206848.0
loss,0.06719838082790375,206849.0
loss,0.0726601779460907,206850.0
loss,0.0722753182053566,206851.0
loss,0.0706259161233902,206852.0
loss,0.06361046433448792,206853.0
loss,0.07373859733343124,206854.0
loss,0.06386595219373703,206855.0
loss,0.07097193598747253,206856.0
loss,0.06747105717658997,206857.0
loss,0.06818124651908875,206858.0
loss,0.06101996824145317,206859.0
loss,0.05966537818312645,206860.0
loss,0.07025270909070969,206861.0
loss,0.06644567102193832,206862.0
loss,0.0641927719116211,206863.0
loss,0.06579095870256424,206864.0
loss,0.06097177788615227,206865.0
loss,0.059582438319921494,206866.0
loss,0.0685628205537796,206867.0
loss,0.06677720695734024,206868.0
loss,0.05522279441356659,206869.0
loss,0.06628650426864624,206870.0
loss,0.06023130565881729,206871.0
loss,0.06027502566576004,206872.0
loss,0.06321731209754944,206873.0
loss,0.06227588281035423,206874.0
loss,0.05915903300046921,206875.0
loss,0.0611516535282135,206876.0
loss,0.05706654489040375,206877.0
loss,0.055027324706315994,206878.0
loss,0.0475124716758728,206879.0
loss,0.06391993910074234,206880.0
loss,0.06324654817581177,206881.0
loss,0.06588470190763474,206882.0
loss,0.06411658227443695,206883.0
loss,0.0525401346385479,206884.0
loss,0.060734495520591736,206885.0
loss,0.07456701993942261,206886.0
loss,0.06057623401284218,206887.0
loss,0.06435780227184296,206888.0
loss,0.06757035106420517,206889.0
loss,0.05458188056945801,206890.0
loss,0.06521497666835785,206891.0
loss,0.06115899980068207,206892.0
loss,0.06718109548091888,206893.0
loss,0.05997815728187561,206894.0
loss,0.05481691658496857,206895.0
loss,0.06523706763982773,206896.0
loss,0.057693809270858765,206897.0
loss,0.05427190661430359,206898.0
loss,0.06767616420984268,206899.0
loss,0.07385515421628952,206900.0
loss,0.05625678598880768,206901.0
loss,0.056536123156547546,206902.0
loss,0.05469708889722824,206903.0
loss,0.06369774043560028,206904.0
loss,0.054753243923187256,206905.0
loss,0.05900060385465622,206906.0
loss,0.06202982738614082,206907.0
loss,0.06352174282073975,206908.0
loss,0.05648457258939743,206909.0
loss,0.05931492894887924,206910.0
loss,0.04470238462090492,206911.0
loss,0.06810489296913147,206912.0
loss,0.06688646972179413,206913.0
loss,0.055474646389484406,206914.0
loss,0.0657731220126152,206915.0
loss,0.0567052997648716,206916.0
loss,0.05705440789461136,206917.0
loss,0.05590825527906418,206918.0
loss,0.05045951157808304,206919.0
loss,0.0674818903207779,206920.0
loss,0.06075131893157959,206921.0
loss,0.04942014440894127,206922.0
loss,0.060980282723903656,206923.0
loss,0.059912461787462234,206924.0
loss,0.06303965300321579,206925.0
loss,0.05995851755142212,206926.0
loss,0.059565283358097076,206927.0
loss,0.06669153273105621,206928.0
loss,0.06198890134692192,206929.0
loss,0.056945137679576874,206930.0
loss,0.060999155044555664,206931.0
loss,0.07474713027477264,206932.0
loss,0.05707243084907532,206933.0
loss,0.06026054918766022,206934.0
loss,0.06616867333650589,206935.0
loss,0.0744170993566513,206936.0
loss,0.06408150494098663,206937.0
loss,0.059012219309806824,206938.0
loss,0.06328874081373215,206939.0
loss,0.06448885798454285,206940.0
loss,0.0642913281917572,206941.0
loss,0.053298477083444595,206942.0
loss,0.03385939449071884,206943.0
loss,0.06741777062416077,206944.0
loss,0.06889139860868454,206945.0
loss,0.0579073429107666,206946.0
loss,0.05855240672826767,206947.0
loss,0.05683789402246475,206948.0
loss,0.06186807155609131,206949.0
loss,0.06957128643989563,206950.0
loss,0.055582523345947266,206951.0
loss,0.06206677109003067,206952.0
loss,0.05609264597296715,206953.0
